obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,MT-00008/2012,https://cotrionline.blogspot.com/2012/03/candidato-do-riva-e-o-mais-rejeitado-em.html,MT,JUARA,1.0,P,1.0,,,OSCAR BEZERRA,51.4,NEI DROGA,20.8,ALCIR PAULINO,8.6,VILSON RIBEIRO,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00009/2012,https://canarananews.com.br/em-agua-boa-adelar-e-o-mais-lembrado-na-corrida-a-vereador/,MT,ÁGUA BOA,1.0,V,0.0,,,ADELAR FUSINATO,17.6,MAURO ROSA DA SILVA,7.5,PAPAGAIO,4.0,EVA DA SILVA PEREIRA,3.5,EDGAR,3.0,EDEMAR BERTOL,2.5,LAZINHO,1.5,DR. AILTON,1.5,GILNEI MACARIO,1.5,MARQUINHOS,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00009/2016,https://www.folhamax.com/politica/prefeito-tem-63-7-contra-36-3-de-empresario-em-brasnorte-aponta-mark/100930,MT,BRASNORTE,1.0,P,1.0,,,TARCISIO,57.6,MAURO,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00009/2016,https://www.folhamax.com/politica/prefeito-tem-63-7-contra-36-3-de-empresario-em-brasnorte-aponta-mark/100930,MT,BRASNORTE,1.0,P,0.0,,,TARCISIO,31.7,MAURO,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00010/2012,http://canarananews.com.br/5-vereadores-dividem-lideranca-em-canarana-enio-esta-com-7/,MT,CANARANA,1.0,V,0.0,,,ENIO,7.0,PAULINHO,6.0,ORLANDO,4.0,JOCASTA,4.0,MAURAO,3.5,CHICO,2.5,DOUTORA CLAUDIA,1.5,MIRO,1.0,LEANDRO BIKE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00013/2014,https://www.rdnews.com.br/blog-do-romilson/conteudo/pesquisa-revela-que-rabello-e-pinheiro-sao-os-mais-lembrados-para-deputado-estadual/52957?fb_comment_id=1488142104733185_346203,MT,MATO GROSSO,1.0,DE,0.0,,,EMANUEL PINHEIRO,2.0,MAURO SAVI,1.8,GILSON OLIVEIRA,1.3,ROMOALDO JUNIOR,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00013/2014,https://www.rdnews.com.br/blog-do-romilson/conteudo/pesquisa-revela-que-rabello-e-pinheiro-sao-os-mais-lembrados-para-deputado-estadual/52957?fb_comment_id=1488142104733185_346203,MT,MATO GROSSO,1.0,DE,1.0,,,WALTER RABELLO,6.7,EMANUEL PINHEIRO,4.7,DILMAR DAL BOSCO,2.8,MAURO SAVI,2.5,NININHO,2.4,PEDRO SATELITE,2.2,JOTA BARRETO,2.2,WAGNER RAMOS,2.2,ADEMIR BRUNETTO,2.0,BAIANO FILHO,1.9,GILSON OLIVEIRA,1.9,GUILHERME MALUF,1.9,ZECA VIANA,1.8,SEBASTIAO REZENDE,1.8,ZE DOMINGOS,1.8,DOUTOR LEONARDO,1.7,ZE DO PATIO,1.7,ROMOALDO JUNIOR,1.6,MARCREAN SANTOS,1.6,FRANCISCO FAIAD,1.5,AIRTON PORTUGUES,1.5,CARLOS BRITO,1.3,EDER MORAES,1.3,TETE BEZERRA,1.3,ANTERO,1.3,ADRIANO DA UNEMAT,1.2,MAKSUES LEITE,1.2,JUCA DO GUARANA,1.2,LUIZINHO MAGALHAES,1.2,TABORELLY,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00017/2014,https://querenciahoje.wordpress.com/2014/05/16/pesquisa-rd-news-pedro-taques-lidera-com-folga/,MT,MATO GROSSO,1.0,G,0.0,,,TAQUES,7.6,LUDIO,2.9,BLAIRO,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00017/2014,https://querenciahoje.wordpress.com/2014/05/16/pesquisa-rd-news-pedro-taques-lidera-com-folga/,MT,MATO GROSSO,1.0,G,1.0,,,TAQUES,40.8,LUDIO,11.4,DALTRO,4.0,MUVUCA,1.3,PAGOT,1.1,JULLER,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00019/2014,https://www.agoramt.com.br/bastidores/pesquisa-mostra-perfil-de-futuro-governador-e-ludio-abre-vantagem/31271,MT,MATO GROSSO,1.0,G,1.0,,,TAQUES,43.4,DALTRO,3.9,MUVUCA,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00019/2014,https://www.agoramt.com.br/bastidores/pesquisa-mostra-perfil-de-futuro-governador-e-ludio-abre-vantagem/31271,MT,MATO GROSSO,1.0,G,1.0,,,TAQUES,43.0,JULIER SEBASTIAO,2.5,MUVUCA,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00019/2014,https://www.agoramt.com.br/bastidores/pesquisa-mostra-perfil-de-futuro-governador-e-ludio-abre-vantagem/31271,MT,MATO GROSSO,1.0,G,1.0,,,TAQUES,40.0,LUDIO CABRAL,17.6,MUVUCA,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00019/2014,https://www.rdnews.com.br/blog-do-romilson/conteudo/apos-resultado-jayme-destaca-servicos-prestados-e-serys-cre-em-nova-arrancada/54292,MT,MATO GROSSO,1.0,S,,,,JAYME CAMPOS,36.0,WELLINGTON FAGUNDES,20.3,SERYS MARLY,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00019/2014,https://topnews.com.br/noticia/31186/,MT,MATO GROSSO,1.0,DE,0.0,,,WALTER RABELLO,1.9,EMANUEL PINHEIRO,1.5,ZECA VIANA,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00019/2014,https://topnews.com.br/noticia/31186/,MT,MATO GROSSO,1.0,DE,1.0,,,WALTER RABELLO,7.3,EMANUEL PINHEIRO,4.4,ZE DOMINGOS,2.7,GILSON OLIVEIRA,2.6,BAIANO FILHO,2.3,JULIO CAMPOS NETO,2.3,PERY TABORELLY,2.1,JOTA BARRETO,2.1,MAURO SAVI,2.0,GUILHERME MALUF,1.7,PEDRO SATELITE,1.6,SEBASTIAO REZENDE,1.5,DILMAR DAL BOSCO,1.5,LUIZINHO MAGALHAES,1.4,NININHO,1.4,ADEMIR BRUNETTO,1.4,ZECA VIANA,1.4,WAGNER RAMOS,1.3,DALTINHO,1.3,MARCREAN SANTOS,1.3,ROMUALDO JUNIOR,1.2,TETE BEZERRA,1.2,WILSON SANTOS,1.1,JANAINA RIVA,1.1,DOUTOR LEONARDO,1.0,OSCAR BEZERRA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00021/2012,https://jcnwes.blogspot.com/2012_04_03_archive.html,MT,CUIABÁ,1.0,P,0.0,,,MAURO MENDES,30.4,DORILEO LEAL,7.8,LUDIO CABRAL,5.7,SERGIO RICARDO,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00021/2012,https://jcnwes.blogspot.com/2012_04_03_archive.html,MT,CUIABÁ,1.0,P,1.0,,,MAURO MENDES,49.5,DORILEO LEAL,11.5,LUDIO CABRAL,10.2,GUILHERME MALUF,3.0,CHICO GALINDO,1.4,FRANCISCO VUOLO,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00024/2014,https://www.folhamax.com/politica/dilma-lidera-folgada-para-reeleicao-em-mt/15212,MT,MATO GROSSO,1.0,PR,0.0,,,DILMA ROUSSEFF,20.6,AECIO NEVES,12.1,EDUARDO CAMPOS,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00024/2014,https://www.folhamax.com/politica/dilma-lidera-folgada-para-reeleicao-em-mt/15212,MT,MATO GROSSO,1.0,PR,1.0,,,DILMA ROUSSEFF,38.1,AECIO NEVES,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00024/2014,https://www.rdnews.com.br/blog-do-romilson/pesquisas/rabello-emanuel-e-chaparral-puxam-lista-dos-mais-cotados-para-deputado-estadual/55115?fb_comment_id=666273350133854_666443303450192,MT,MATO GROSSO,1.0,DE,0.0,,,WALTER RABELLO,2.4,EMANUEL PINHEIRO,1.4,CHAPARRAL,1.4,DALTINHO,1.3,BAIANO FILHO,1.2,DILMAR DAL BOSCO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00024/2014,https://www.agoramt.com.br/bastidores/segundo-pesquisa-bezerra-e-o-mais-cotado-a-camara-federal/32080,MT,MATO GROSSO,1.0,DF,0.0,,,CARLOS BEZERRA,4.1,ELIENE LIMA,2.6,VALTENIR PEREIRA,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00024/2014,https://fernandorodrigues.blogosfera.uol.com.br/2014/07/16/no-mt-pedro-taques-pdt-tem-331-e-ludio-cabral-pt-212-diz-mark/,MT,MATO GROSSO,1.0,G,,,,PEDRO TAQUES,33.1,LUDIO CABRAL,21.2,JOSE RIVA,14.3,JOSE ROBERTO,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00041/2014,http://circuitomt.com.br/editorias/politica/47583-taques-perde-quatro-pontos-mas-segue-lider-nas-pesquisas.html,MT,MATO GROSSO,1.0,G,0.0,,,PEDRO TAQUES,11.0,LUDIO CABRAL,6.7,JOSE RIVA,3.1,JOSE ROBERTO,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00041/2014,http://circuitomt.com.br/editorias/politica/47583-taques-perde-quatro-pontos-mas-segue-lider-nas-pesquisas.html,MT,MATO GROSSO,1.0,G,1.0,,,PEDRO TAQUES,28.8,LUDIO CABRAL,22.0,JOSE RIVA,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00045/2014,http://circuitomt.com.br/editorias/politica/48180-taques-lidera-com-29-5-ludio-tem-20-2-e-riva-16-1.html,MT,MATO GROSSO,1.0,G,0.0,,,TAQUES,13.9,LUDIO,7.9,RIVA,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00045/2014,http://circuitomt.com.br/editorias/politica/48180-taques-lidera-com-29-5-ludio-tem-20-2-e-riva-16-1.html,MT,MATO GROSSO,1.0,G,1.0,,,TAQUES,29.5,LUDIO,20.2,RIVA,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00045/2014,https://www.agenciadanoticia.com.br/noticias/exibir.asp?id=7241&noticia=Candidatos_ao_Senado_avaliam_resultado_da_pesquisa_Mark,MT,MATO GROSSO,1.0,S,,,,FAGUNDES,31.0,SALLES,17.0,PRADO,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00047/2012,https://issuu.com/jornalasemana/docs/a_semana_82,MT,BARRA DO GARÇAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00063/2012,https://www.blogdosarafa.com.br/instituto-mark-mauro-mendes-psb-tem-43-das-intencoes-de-voto-em-cuiaba/,MT,CUIABÁ,1.0,P,,,,MAURO MENDES,43.0,GUILHERME MALUF,10.0,LUDIO CABRAL,9.0,CARLOS BRITO,3.0,PROCURADOR MAURO,3.0,TOTO PARENTE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00068/2012,https://prb10lucasdorioverde.blogspot.com/2012/,MT,LUCAS DO RIO VERDE,1.0,P,0.0,,,ROGERIO FERRARIN,27.7,OTAVIANO PIVETTA,18.1,MARINO FRANZ,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00068/2012,https://prb10lucasdorioverde.blogspot.com/2012/,MT,LUCAS DO RIO VERDE,1.0,P,1.0,,,ROGERIO FERRARIN,45.5,OTAVIANO PIVETTA,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00069/2012,http://amazonia.org.br/2012/07/empres%C3%A1rio-do-psb-tem-larga-vantagem/,MT,CUIABÁ,1.0,P,1.0,,,MAURO MENDES,47.1,GUILHERME MALUF,13.3,LUDIO CABRAL,10.4,CARLOS BRITO,7.5,MAURO LARA,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00073/2014,http://circuitomt.com.br/editorias/politica/49426-taques-sobe-quatro-pontos-em-nova-rodada-de-pesquisa-mark.html,MT,MATO GROSSO,1.0,G,0.0,,,PEDRO TAQUES,16.9,LUDIO CABRAL,12.2,JOSE RIVA,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00073/2014,http://circuitomt.com.br/editorias/politica/49426-taques-sobe-quatro-pontos-em-nova-rodada-de-pesquisa-mark.html,MT,MATO GROSSO,1.0,G,1.0,,,PEDRO TAQUES,33.9,LUDIO CABRAL,20.8,JOSE RIVA,14.7,JOSE ROBERTO,2.3,MUVUCA,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00073/2014,https://correiodecuiaba.blogspot.com/2014/09/virada-rogerio-salles-psdb-encosta-em.html,MT,MATO GROSSO,1.0,S,0.0,,,WELLINGTON FAGUNDES,11.4,ROGERIO SALLES,8.1,RUI PRADO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00073/2014,https://correiodecuiaba.blogspot.com/2014/09/virada-rogerio-salles-psdb-encosta-em.html,MT,MATO GROSSO,1.0,S,1.0,,,WELLINGTON FAGUNDES,27.6,ROGERIO SALLES,18.2,RUI PRADO,5.3,GILBERTO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00076/2012,https://www.agoramt.com.br/noticias/ananias-cresce-7-pontos-percival-ainda-lidera/8169,MT,RONDONÓPOLIS,1.0,P,0.0,,,PERCIVAL MUNIZ,26.8,ANANIAS FILHO,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00076/2012,https://www.agoramt.com.br/noticias/ananias-cresce-7-pontos-percival-ainda-lidera/8169,MT,RONDONÓPOLIS,1.0,P,1.0,,,ANANIAS FILHO,26.5,PERCIVAL MUNIZ,50.3,JUCA LEMOS,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00076/2014,http://www.dnnoticias.com.br/2014/09/instituto-mark-divulga-nova-pesquisa.html,MT,MATO GROSSO,1.0,G,,,,PEDRO TAQUES,33.6,LUDIO CABRAL,22.0,JOSE RIVA,14.2,JOSE ROBERTO,2.0,MUVUCA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00076/2014,https://www.olhardireto.com.br/noticias/exibir.asp?id=377336,MT,MATO GROSSO,1.0,S,0.0,,,WELLINGTON FAGUNDES,12.2,ROGERIO SALES,4.5,RUI PRADO,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00076/2014,https://www.olhardireto.com.br/noticias/exibir.asp?id=377336,MT,MATO GROSSO,1.0,S,1.0,,,WELLINGTON FAGUNDES,32.8,ROGERIO SALES,18.6,RUI PRADO,7.3,GILBERTO LOPES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00081/2014,https://www.agoramt.com.br/politica/nova-pesquisa-mostra-queda-na-diferenca-entre-taques-e-ludio/34288,MT,MATO GROSSO,1.0,G,,,,PEDRO TAQUES,35.7,LUDIO CABRAL,28.4,JOSE RIVA,11.4,JOSE ROBERTO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00085/2016,https://www.folhamax.com/politica/esposa-de-deputado-lidera-com-folga-sobre-prefeito-na-disputa-em-jaciara/92137,MT,JACIARA,1.0,P,1.0,,,ANDREIA,40.6,ADEMIR,19.8,AUDIMAR,8.4,ANILSON,4.5,ADNAN,3.0,ABDO,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00085/2016,https://www.folhamax.com/politica/esposa-de-deputado-lidera-com-folga-sobre-prefeito-na-disputa-em-jaciara/92137,MT,JACIARA,1.0,P,0.0,,,ANDREIA,14.9,ADEMIR,5.0,SERGIO CHALEIRA PRETA,4.0,VALDIZETE,3.0,LEOPOLDO,1.0,AUDIMAR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00085/2016,https://www.folhamax.com/politica/vereadores-lideram-preferencia-do-eleitorado-em-jaciara/92143,MT,JACIARA,1.0,V,0.0,,,NEI,2.0,ADNAN,1.5,JOSIAS,1.5,JANIO,1.5,HEMERSON,1.5,RODRIGO SEYKO,1.0,SERGIO,1.0,TONINHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00086/2014,https://www.rdnews.com.br/blog-do-romilson/pesquisas/bezerra-leitao-e-saguas-sao-nomes-mais-lembrados-a-camara-59-estao-indecisos/56636?fb_comment_id=843396102367158_845392255500876,MT,MATO GROSSO,1.0,DF,0.0,,,FABIO GARCIA,2.7,ELIENE LIMA,2.5,VALTENIR PEREIRA,2.2,PROCURADOR MAURO,1.9,ADILTON SACHETTI,1.9,EZEQUIEL FONSECA,1.8,XUXU DALMOLIM,1.2,CHICO DALTRO,1.1,TULIO FONTES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00086/2014,https://correiodecuiaba.blogspot.com/2014/09/,MT,MATO GROSSO,1.0,DE,0.0,,,VALTER RABELLO,2.6,EMANUEL PINHEIRO,2.5,TABORELLY,2.3,DOUTOR LEONARDO,2.0,MAURO SAVI,1.9,JANAINA RIVA,1.7,NININHO,1.6,BAIANO FILHO,1.5,GUILHERME MALUF,1.4,ADILSON DO LAVANTE,1.4,ZECA VIANA,1.3,MADUREIRA,1.2,MARCREAN SANTOS,1.2,BOTELHO,1.1,AIRTON PORTUGUES,1.1,LUIZINHO MAGALHAES,1.1,JULIO CAMPOS NETO,1.0,MAX RUSSI,1.0,WAGNER RAMOS,1.0,ALTIR PERUZZO,1.0,ADRIANO SILVA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00086/2014,https://www.olhardireto.com.br/noticias/exibir.asp?id=378563&noticia=wellington-fagundes-continua-com-vantagem-sobre-rogerio-salles-na-briga-pelo-senado-e-rui-prado-nao-cresce,MT,MATO GROSSO,1.0,S,0.0,,,WELLINGTON FAGUNDES,20.2,ROGERIO SALLES,10.6,RUI PRADO,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00086/2014,https://www.olhardireto.com.br/noticias/exibir.asp?id=378563&noticia=wellington-fagundes-continua-com-vantagem-sobre-rogerio-salles-na-briga-pelo-senado-e-rui-prado-nao-cresce,MT,MATO GROSSO,1.0,S,1.0,,,WELLINGTON FAGUNDES,33.0,ROGERIO SALLES,22.0,RUI PRADO,6.0,GILBERTO LOPES FILHO,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00086/2014,http://mtesporte.com.br/noticias/id-131667/taques_segue_lider_e_chega_a_36___ludio_tem_28___janete_inicia_campanha_com_9_,MT,MATO GROSSO,1.0,G,0.0,,,PEDRO TAQUES,24.5,LUDIO CABRAL,19.4,JANETE RIVA,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00086/2014,https://agoramt.com.br/politica/pesquisa-aponta-taques-com-36-ludio-com-28-e-janete-com-9/34534,MT,MATO GROSSO,1.0,G,1.0,,,PEDRO TAQUES,36.3,LUDIO CABRAL,28.8,JANETE RIVA,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00103/2014,https://www.researchgate.net/publication/325056350_TOPIC_STUDENT_LEVEL_OF_SATISFACTION_WITH_ACCOMODATION_SERVICES_AT_NEW_SUNRISE_MASENO_UNIVERSITY_CASE_STUDY_NEW_SUNRISE_HOSTEL_MASENO_MAIN_CAMPUS,MT,MATO GROSSO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00104/2012,https://eleicoes.uol.com.br/2012/noticias/2012/08/15/instituto-mark-mauro-mendes-tem-50-guilherme-maluf-12-e-ludio-8.htm,MT,CUIABÁ,1.0,P,,,,MAURO MENDES,49.8,GUILHERME MALUF,12.2,LUDIO CABRAL,8.5,CARLOS BRITO,5.7,PROCURADOR MAURO,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00107/2014,https://www.ebay.com/itm/2014-BELLINGHAM-BELLS-4-SCHEDULE-LOT-WEST-COAST-LEAGUE-WASHINGTON-NM-MT-00107/163813145352,MT,MATO GROSSO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00115/2014,http://www.vgnoticias.com.br/politica/vereador-de-vg-esta-entre-os-mais-cotados-para-deputado-estadual/26327,MT,MATO GROSSO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00116/2014,https://www.folhamax.com/politica/em-varzea-grande-mark-mostra-ludio-com-44-contra-33-de-taques/23380,MT,MATO GROSSO,1.0,G,0.0,,,LUDIO CABRAL,37.8,PEDRO TAQUES,28.1,JANETE RIVA,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00116/2014,https://www.folhamax.com/politica/em-varzea-grande-mark-mostra-ludio-com-44-contra-33-de-taques/23380,MT,MATO GROSSO,1.0,G,1.0,,,LUDIO CABRAL,44.1,PEDRO TAQUES,33.4,JANETE RIVA,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
